group,start,end,years,cagr,total_return,mdd_full,mdd_1y,mdd_3y,mdd_5y,return_1y,return_3y,return_5y,days_to_recover_initial
all_month_ends,2004-07-30,2026-06-17,21.880903490759753,0.10591534697440452,8.050536902815054,-0.10018090045772665,-0.03460567712305995,-0.06898163856634265,-0.10018090045772665,0.059236891248610535,0.24769230740041714,0.5533384270102095,4
all_month_ends,2004-08-31,2026-06-17,21.793292265571527,0.10525472716953344,7.854996073339008,-0.10018090045772665,-0.034605677123060063,-0.06898163856634276,-0.10018090045772665,0.03249296915752775,0.23451323124463874,0.548589886925946,1
strategy_ath_month_ends,2004-08-31,2026-06-17,21.793292265571527,0.10525472716953344,7.854996073339008,-0.10018090045772665,-0.034605677123060063,-0.06898163856634276,-0.10018090045772665,0.03249296915752775,0.23451323124463874,0.548589886925946,1
all_month_ends,2004-09-30,2026-06-17,21.711156741957563,0.10512537026148916,7.760218660625091,-0.10018090045772676,-0.03460567712305995,-0.06898163856634276,-0.10018090045772676,0.05474600046188938,0.2564369001076785,0.5357372616482792,1
strategy_ath_month_ends,2004-09-30,2026-06-17,21.711156741957563,0.10512537026148916,7.760218660625091,-0.10018090045772676,-0.03460567712305995,-0.06898163856634276,-0.10018090045772676,0.05474600046188938,0.2564369001076785,0.5357372616482792,1
all_month_ends,2004-10-29,2026-06-17,21.631759069130734,0.10538085846301315,7.734535166443585,-0.10018090045772654,-0.02846063672429544,-0.06898163856634265,-0.10018090045772654,0.035245704093363805,0.28853426814963323,0.5272690963054252,13
strategy_ath_month_ends,2004-10-29,2026-06-17,21.631759069130734,0.10538085846301315,7.734535166443585,-0.10018090045772654,-0.02846063672429544,-0.06898163856634265,-0.10018090045772654,0.035245704093363805,0.28853426814963323,0.5272690963054252,13
all_month_ends,2004-11-30,2026-06-17,21.544147843942504,0.10617019332628552,7.7923832413376015,-0.10018090045772676,-0.02813897272706334,-0.06898163856634287,-0.10018090045772676,0.08313520550263664,0.27979908521847374,0.5653056524494007,1
all_month_ends,2004-12-31,2026-06-17,21.45927446954141,0.1060793278588732,7.702052652001367,-0.10018090045772676,-0.028020347877117602,-0.06898163856634276,-0.10018090045772676,0.07909365017093961,0.300359448865654,0.5558176263801982,152
strategy_ath_month_ends,2004-12-31,2026-06-17,21.45927446954141,0.1060793278588732,7.702052652001367,-0.10018090045772676,-0.028020347877117602,-0.06898163856634276,-0.10018090045772676,0.07909365017093961,0.300359448865654,0.5558176263801982,152
all_month_ends,2005-01-31,2026-06-17,21.374401095140314,0.10789480917258021,7.935716393857431,-0.10018090045772665,-0.025640578402346903,-0.06898163856634265,-0.10018090045772665,0.11210375640502934,0.3205142231412186,0.5719743927548735,3
all_month_ends,2005-02-28,2026-06-17,21.297741273100616,0.10737209726308228,7.777142064303252,-0.10018090045772665,-0.03332410498348293,-0.06898163856634265,-0.10018090045772665,0.08770792006907269,0.30392454922501866,0.5649796831658955,11
all_month_ends,2005-03-31,2026-06-17,21.21286789869952,0.10817987594834055,7.837135976166742,-0.10018090045772665,-0.0358481360522771,-0.06898163856634298,-0.10018090045772665,0.10666646900011356,0.3348750543233734,0.5972905938034416,1
all_month_ends,2005-04-29,2026-06-17,21.13347022587269,0.10885670376723411,7.879192837012116,-0.10018090045772676,-0.03584813605227677,-0.06898163856634254,-0.10018090045772676,0.14277105472433926,0.3487869747012109,0.6389466615061923,3
all_month_ends,2005-05-31,2026-06-17,21.045859000684462,0.1083089100971828,7.708140339768727,-0.10018090045772665,-0.039354542934265324,-0.06898163856634243,-0.10018090045772665,0.09129081465742606,0.3303837720955949,0.6291374818274844,1
all_month_ends,2005-06-30,2026-06-17,20.9637234770705,0.10839619659167599,7.64916503008838,-0.10018090045772676,-0.06898163856634265,-0.06898163856634265,-0.10018090045772676,0.07764112066865603,0.3145519011765492,0.636909504346632,4
strategy_ath_month_ends,2005-06-30,2026-06-17,20.9637234770705,0.10839619659167599,7.64916503008838,-0.10018090045772676,-0.06898163856634265,-0.06898163856634265,-0.10018090045772676,0.07764112066865603,0.3145519011765492,0.636909504346632,4
all_month_ends,2005-07-29,2026-06-17,20.88432580424367,0.10821547745900917,7.549615169224845,-0.10018090045772665,-0.06898163856634254,-0.06898163856634254,-0.10018090045772665,0.07485992874521141,0.271648656359343,0.5974549274587548,3
strategy_ath_month_ends,2005-07-29,2026-06-17,20.88432580424367,0.10821547745900917,7.549615169224845,-0.10018090045772665,-0.06898163856634254,-0.06898163856634254,-0.10018090045772665,0.07485992874521141,0.271648656359343,0.5974549274587548,3
all_month_ends,2005-08-31,2026-06-17,20.79397672826831,0.10887668112706561,7.576325784149702,-0.10018090045772665,-0.06898163856634287,-0.06898163856634287,-0.10018090045772665,0.08996508708923923,0.3349121427287094,0.6663961032709984,1
all_month_ends,2005-09-30,2026-06-17,20.711841204654345,0.10761409990095006,7.305524417052888,-0.10018090045772665,-0.06898163856634265,-0.06898163856634265,-0.10018090045772665,0.06261509631970719,0.30075827701407487,0.6388969298984943,40
strategy_ath_month_ends,2005-09-30,2026-06-17,20.711841204654345,0.10761409990095006,7.305524417052888,-0.10018090045772665,-0.06898163856634265,-0.06898163856634265,-0.10018090045772665,0.06261509631970719,0.30075827701407487,0.6388969298984943,40
all_month_ends,2005-10-31,2026-06-17,20.62696783025325,0.10892508074786655,7.4371614698879505,-0.10018090045772676,-0.06898163856634287,-0.09930684456302963,-0.10018090045772676,0.07527028273156411,0.3131246347686283,0.6588245490861229,1
all_month_ends,2005-11-30,2026-06-17,20.54483230663929,0.10730009604976098,7.117530661610658,-0.10018090045772676,-0.06898163856634276,-0.10018090045772676,-0.10018090045772676,0.05503279832480956,0.37460236333603736,0.6308368257849113,1
strategy_ath_month_ends,2005-11-30,2026-06-17,20.54483230663929,0.10730009604976098,7.117530661610658,-0.10018090045772676,-0.06898163856634276,-0.10018090045772676,-0.10018090045772676,0.05503279832480956,0.37460236333603736,0.6308368257849113,1
all_month_ends,2005-12-29,2026-06-17,20.465434633812457,0.10744759030378925,7.074082713761134,-0.10018090045772654,-0.06898163856634287,-0.10018090045772654,-0.10018090045772654,0.035291622359546304,0.39105105318188227,0.644270569060863,4
strategy_ath_month_ends,2005-12-29,2026-06-17,20.465434633812457,0.10744759030378925,7.074082713761134,-0.10018090045772654,-0.06898163856634287,-0.10018090045772654,-0.10018090045772654,0.035291622359546304,0.39105105318188227,0.644270569060863,4
all_month_ends,2006-01-31,2026-06-17,20.3750855578371,0.1076848338621268,7.034966469983788,-0.10018090045772665,-0.06898163856634265,-0.10018090045772665,-0.10018090045772665,0.025411747527883888,0.38728970867589974,0.6056599346953402,1
strategy_ath_month_ends,2006-01-31,2026-06-17,20.3750855578371,0.1076848338621268,7.034966469983788,-0.10018090045772665,-0.06898163856634265,-0.10018090045772665,-0.10018090045772665,0.025411747527883888,0.38728970867589974,0.6056599346953402,1
all_month_ends,2006-02-28,2026-06-17,20.298425735797398,0.10834617540914704,7.069392437397985,-0.10018090045772676,-0.06898163856634298,-0.10018090045772676,-0.10018090045772676,0.05037364364316543,0.45939558446178475,0.6194456666290475,2
all_month_ends,2006-03-31,2026-06-17,20.213552361396303,0.10825094580459238,6.985365260186485,-0.10018090045772665,-0.06898163856634254,-0.10018090045772665,-0.10018090045772665,0.038538614257637605,0.37516365734705515,0.6205843771158248,4
strategy_ath_month_ends,2006-03-31,2026-06-17,20.213552361396303,0.10825094580459238,6.985365260186485,-0.10018090045772665,-0.06898163856634254,-0.10018090045772665,-0.10018090045772665,0.038538614257637605,0.37516365734705515,0.6205843771158248,4
all_month_ends,2006-04-28,2026-06-17,20.136892539356605,0.10746820263867662,6.810771516259223,-0.10018090045772654,-0.06898163856634276,-0.10018090045772654,-0.10018090045772654,0.010944071484418227,0.34957367984231347,0.6125652605383665,4
