Date,core__ma5,core__ma4,core__ma5_52w_high,core__ma4_52w_high,core__ma5_52w_near5,core__ma4_52w_near5,core__ma5_stack_hard,core__ma4_stack_hard,core__ma5_stack_half,core__ma4_stack_half,korea__ma5,korea__ma4,korea__ma5_52w_high,korea__ma4_52w_high,korea__ma5_52w_near5,korea__ma4_52w_near5,korea__ma5_stack_hard,korea__ma4_stack_hard,korea__ma5_stack_half,korea__ma4_stack_half,extended__ma5,extended__ma4,extended__ma5_52w_high,extended__ma4_52w_high,extended__ma5_52w_near5,extended__ma4_52w_near5,extended__ma5_stack_hard,extended__ma4_stack_hard,extended__ma5_stack_half,extended__ma4_stack_half,all__ma5,all__ma4,all__ma5_52w_high,all__ma4_52w_high,all__ma5_52w_near5,all__ma4_52w_near5,all__ma5_stack_hard,all__ma4_stack_hard,all__ma5_stack_half,all__ma4_stack_half
2018-10-09,152.57573079326164,153.26879234169513,114.37263161987666,114.37263161987666,137.06371542038573,139.2252904628729,129.39937936268757,132.91879045910028,140.6142676632029,142.81196414860165,,,,,,,,,,,125.40087044668333,129.04895895799393,102.89099501883916,102.89099501883916,123.51196015192438,126.2327673902256,110.1888505744753,120.810972414875,117.67276965713044,124.96057052554579,,,,,,,,,,
2018-10-10,150.83734312161968,151.5186123091518,114.37263161987666,114.37263161987666,135.7802633760694,137.86973876402905,128.5837013735411,131.8415911802829,139.37003001404898,141.41788979437254,,,,,,,,,,,122.97764880174032,126.52757030312208,102.22559759288166,102.22559759288166,121.44021193887849,124.05001376161664,108.65199442956957,119.0877592474257,115.71520802464102,122.84861521721137,,,,,,,,,,
2018-10-11,149.64840578507304,150.31901111676095,114.37263161987666,114.37263161987666,135.0177219443891,137.03100695738996,128.2147823185464,131.20415313073354,138.6208224116305,140.51620470882386,,,,,,,,,,,121.35024273753481,124.76860249761795,101.78187316656293,101.78187316656293,120.03050558874536,122.54620198210276,107.71301555633059,117.98568381995665,114.4495483432662,121.42626367930474,,,,,,,,,,
2018-10-12,150.42242205474093,151.0489752964367,114.37263161987666,114.37263161987666,135.56220093248248,137.5835536302397,128.66051757110964,131.64696738793842,139.22026772274026,141.09450631776264,,,,,,,,,,,122.4034769586743,125.83302214094188,102.13909423622411,102.13909423622411,120.94525255399577,123.49339265464789,108.49473447565703,118.84468932842492,115.36152327589913,122.38624398595196,,,,,,,,,,
2018-10-15,150.47667516802093,151.03626752094618,114.37263161987666,114.37263161987666,135.43905882608652,137.46896097366908,128.47052124062168,131.51278977549347,139.14257903525532,141.01666778504244,,,,,,,,,,,122.0382156538661,125.47879002551777,102.0070491194184,102.0070491194184,120.61435558321124,123.15803659081305,108.22348587876924,118.55852648138017,115.04519133013771,122.0666342056337,,,,,,,,,,
2018-10-16,151.6333901701058,152.22872056457618,114.37263161987666,114.37263161987666,136.28482943471414,138.38462221585402,129.0160732189531,132.33987605867642,139.97280942288563,142.01676938758112,,,,,,,,,,,123.47330457209134,126.98025930269682,102.42537027289129,102.42537027289129,121.81944844616142,124.43019299129261,109.17114799688115,119.64106508227653,116.22531740323585,123.35423933154634,,,,,,,,,,
2018-10-17,151.33463962827307,151.9717998874043,114.37263161987666,114.37263161987666,136.14691381437382,138.24186298877763,129.0222386963905,132.30132990194846,139.83826562515532,141.87624419185386,,,,,,,,,,,123.16616567642234,126.67988922425188,102.32558463407288,102.32558463407288,121.55468669738796,124.15139982132813,109.00088770118248,119.45052462897164,115.99013172021004,123.11011591406515,,,,,,,,,,
2018-10-18,150.35818241331265,151.01010619025965,114.37263161987666,114.37263161987666,135.50866459639056,137.56548629657735,128.61771076434295,131.77754906470545,139.1679061724475,141.1464962610113,,,,,,,,,,,122.05971554459887,125.55654445512126,101.99356288474301,101.99356288474301,120.68567090582833,123.23575102160844,108.31595910809988,118.6959558219956,115.10471577896122,122.1754279446524,,,,,,,,,,
2018-10-19,150.45350476269104,151.1049958773071,114.37263161987666,114.37263161987666,135.53922565747644,137.59738846003611,128.60199847388836,131.74589214903892,139.20351964033432,141.17388831491897,,,,,,,,,,,122.03247686203925,125.53079438377233,101.93215024977688,101.93215024977688,120.50746380705223,123.0590501033612,108.18467053478118,118.59666443472163,115.0221138968834,122.11179860586275,,,,,,,,,,
2018-10-22,150.43905030556613,151.04081252536133,114.37263161987666,114.37263161987666,135.48486151157587,137.52341324875624,128.60901659566605,131.66269169583865,139.2006311555491,141.09932858641704,,,,,,,,,,,121.92050262233882,125.37500333325895,101.91432682983042,101.91432682983042,120.40841716927193,122.94373525714002,108.17994501089704,118.56719652751464,114.96683095999715,122.02085400819894,,,,,,,,,,
2018-10-23,149.94044025614167,150.5317393731712,114.37263161987666,114.37263161987666,135.12885973186536,137.15055657161972,128.51501679287617,131.546525150569,138.91907966188631,140.79929930531569,,,,,,,,,,,121.10747236453594,124.5252583813903,101.58294888982753,101.58294888982753,119.68366622955196,122.17600947729113,107.74272816571894,118.06735477870195,114.35117794670684,121.35014748056446,,,,,,,,,,
2018-10-24,148.52335917303952,149.0596238726665,114.37263161987666,114.37263161987666,134.09369904844553,136.05446977760718,127.700390232134,130.57091362434247,137.82233260065243,139.58871319449864,,,,,,,,,,,119.06859620267676,122.44069336375803,101.07134921506675,101.07134921506675,117.98173642621852,120.39103473598472,106.50236257736994,116.7548581509733,112.73038987179793,119.65994589681634,,,,,,,,,,
2018-10-25,149.5175124809103,150.10202981439008,114.37263161987666,114.37263161987666,134.87153597770893,136.8883436889598,128.25945737872354,131.32705113326895,138.5852854548553,140.48097994949765,,,,,,,,,,,120.25273169148949,123.64660366808539,101.4387390078458,101.4387390078458,119.0009379032584,121.4414312906944,107.3632170714222,117.66616064003867,113.74653862986128,120.71619608279028,,,,,,,,,,
2018-10-26,148.83698832918856,149.36200070125375,114.37263161987666,114.37263161987666,134.32741563109653,136.2856748839316,127.79655941489507,130.66677053324352,138.01981989454302,139.7815299491873,,,,,,,,,,,119.18086848993154,122.50958730756547,101.21208672075805,101.21208672075805,118.11975941081671,120.50845628386892,106.68442921702639,116.85941427290419,112.88003052312033,119.7473324113991,,,,,,,,,,
2018-10-29,148.2100119256755,148.81731141568034,114.37263161987666,114.37263161987666,133.95487547040875,135.91590284108452,127.51837513805,130.42449974604642,137.5788963710614,139.39706892199902,,,,,,,,,,,118.53716013351954,121.88566097547056,101.01256663043333,101.01256663043333,117.5919795747664,119.9601388759788,106.34158352927487,116.52410568220073,112.39381401809018,119.27060566341525,,,,,,,,,,
2018-10-30,148.83769962022632,149.48670655837483,114.37263161987666,114.37263161987666,134.3912337019073,136.40298065561097,127.85097058946783,130.9485063880225,138.04964590637812,139.9906077681753,,,,,,,,,,,119.56130015307771,122.97287157909355,101.19192632727436,101.19192632727436,118.39657369360343,120.8192601790105,106.8606676138117,117.11586770466798,113.15365870564173,120.10540291510911,,,,,,,,,,
2018-10-31,149.1015039059122,149.75256895473507,114.37263161987666,114.37263161987666,134.5707943251641,136.58007364834577,128.21520304296635,131.26452449713037,138.36863116147478,140.28401426023436,,,,,,,,,,,120.09845331061793,123.5050240508303,101.2964008897808,101.2964008897808,118.85348129636529,121.2933991827128,107.234667809542,117.49859761175254,113.60585395103881,120.56152460637793,,,,,,,,,,
2018-11-01,149.35970524358586,149.83174259218723,114.37263161987666,114.37263161987666,134.58085880044592,136.58882781631775,128.22113584920245,131.27059840233844,138.4916400050957,140.32434371243787,,,,,,,,,,,120.42066532730928,123.63288479629715,101.2964008897808,101.2964008897808,118.88897499719751,121.32395460491743,107.2209719861961,117.47983921872125,113.75099569529472,120.61430763306144,,,,,,,,,,
2018-11-02,149.22169529328443,149.74827501851243,114.37263161987666,114.37263161987666,134.5423537549081,136.55925799711525,128.20825610684437,131.2574123431492,138.42070042924843,140.27821034302679,,,,,,,,,,,120.34429504972886,123.57652547478213,101.2964008897808,101.2964008897808,118.8340842110869,121.26412788591313,107.20377739381624,117.45628951208735,113.70580460176853,120.57472697996161,,,,,,,,,,
2018-11-05,149.34836383703902,149.8399155769612,114.37263161987666,114.37263161987666,134.54909813157582,136.5650800361437,128.21212068582122,131.26136883278338,138.48153663332084,140.32324715444778,,,,,,,,,,,120.57082958930805,123.76764514053112,101.2964008897808,101.2964008897808,118.98134637793343,121.42177651885558,107.2469984680595,117.5154827039314,113.8357450074214,120.69834794680949,,,,,,,,,,
2018-11-06,149.41111286043417,149.8561523733006,114.37263161987666,114.37263161987666,134.5414651999701,136.559209382922,128.20954554272294,131.2587324454729,138.5092375828112,140.3294407373164,,,,,,,,,,,120.66986257741004,123.84621387096306,101.2964008897808,101.2964008897808,119.06010622277454,121.5042827831748,107.2674653429572,117.54351582743836,113.89335764219204,120.75105429969952,,,,,,,,,,
2018-11-07,149.70717255104393,149.92588094880773,114.37263161987666,114.37263161987666,134.53740530944813,136.55508860544245,128.20567672266807,131.25477161389588,138.64437652736135,140.35997134593475,,,,,,,,,,,121.14395012864054,124.10526674419651,101.2964008897808,101.2964008897808,119.1869579358316,121.63418731421439,107.30248447899342,117.59148321855012,114.13568078819232,120.9019817817349,,,,,,,,,,
2018-11-08,149.58931740844787,149.91792306110756,114.37263161987666,114.37263161987666,134.52976873215508,136.54972936320576,128.20438785521702,131.25345209351852,138.5891065770776,140.3555407476094,,,,,,,,,,,121.01860724345335,124.06358508849071,101.2964008897808,101.2964008897808,119.1861970102801,121.63167864368806,107.29745760798207,117.58459711030854,114.07396144090016,120.87813889231964,,,,,,,,,,
2018-11-09,149.45701773047162,149.9003187632182,114.37263161987666,114.37263161987666,134.55271084659825,136.5663442560571,128.20954739794882,131.25873434482133,138.53060987355178,140.35012431687,,,,,,,,,,,120.90759866717194,124.0751120616839,101.2964008897808,101.2964008897808,119.22251789764424,121.67032068378974,107.3019337558476,117.59072873326484,114.02402168539984,120.88690608090327,,,,,,,,,,
2018-11-12,149.28012176252892,149.9087400918268,114.37263161987666,114.37263161987666,134.57425683094516,136.5831004374787,128.21727920284604,131.26665003398497,138.4528052015441,140.3582986957448,,,,,,,,,,,120.54532058356014,123.94402074960101,101.2964008897808,101.2964008897808,119.15210987269222,121.6045525895272,107.30025801534637,117.58843320675602,113.85230498989465,120.82186473507113,,,,,,,,,,
2018-11-13,149.31580784538278,149.90764615542938,114.37263161987666,114.37263161987666,134.5791814559361,136.5867390877432,128.21856795468707,131.26796943600277,138.47004989982236,140.3584919665044,,,,,,,,,,,120.64074289868101,123.95973432792155,101.2964008897808,101.2964008897808,119.14663468249356,121.6037475265684,107.31311550750834,117.60604607631315,113.90418839254136,120.8385722043069,,,,,,,,,,
2018-11-14,149.31830857184866,149.93354314941035,114.37263161987666,114.37263161987666,134.59666435189857,136.6009165627083,128.22629727857097,131.27588258514754,138.47538309515645,140.3748462148909,,,,,,,,,,,120.4884320559844,123.84219646177048,101.2964008897808,101.2964008897808,119.05546379794299,121.50471677223247,107.28137910613246,117.56257058097344,113.81544266342239,120.75894777212733,,,,,,,,,,
2018-11-15,149.4124739680847,149.9025759068377,114.37263161987666,114.37263161987666,134.60518053661139,136.60837389897222,128.2314424736252,131.28115014754428,138.52182505189944,140.36316605246716,,,,,,,,,,,120.62540640650077,123.85467913109129,101.2964008897808,101.2964008897808,119.03972881491218,121.47784229703447,107.25607122839035,117.52790404345194,113.86671218786925,120.74722918046774,,,,,,,,,,
2018-11-16,149.54099258763068,150.01153511972345,114.37263161987666,114.37263161987666,134.62707903426795,136.62534858139355,128.2391632681443,131.28905456447174,138.58557070029826,140.41840434034472,,,,,,,,,,,120.7452526268779,124.00572369817284,101.2964008897808,101.2964008897808,119.1244225314525,121.57448648733151,107.3031284691597,117.59235888985768,113.94825656783436,120.85396684590395,,,,,,,,,,
2018-11-19,149.39174777543388,150.0365613155277,114.37263161987666,114.37263161987666,134.64318639283067,136.63916208635047,128.24816645239318,131.29827186999665,138.52127993910287,140.43504635578944,,,,,,,,,,,120.51295097499771,123.95021294738744,101.2964008897808,101.2964008897808,119.09866965905297,121.55736518043658,107.3165366800592,117.61072628476335,113.84576338936085,120.83635532892269,,,,,,,,,,
2018-11-20,149.12373322731312,149.9687995041421,114.37263161987666,114.37263161987666,134.63960048159512,136.63585965839775,128.2455934401421,131.295637664211,138.39563412435223,140.40192488441738,,,,,,,,,,,120.08658575190469,123.73155597152355,101.2964008897808,101.2964008897808,118.94556590145041,121.40507617343752,107.30374229148956,117.59319919412805,113.63758836230366,120.7207694768609,,,,,,,,,,
2018-11-21,149.2415178884079,149.97877325784376,114.37263161987666,114.37263161987666,134.63871248973547,136.63529643474976,128.2455934401421,131.295637664211,138.45028968624555,140.40659363626,,,,,,,,,,,120.09551304563473,123.61806900918917,101.2964008897808,101.2964008897808,118.84765852856114,121.29276879036506,107.25850037027627,117.53122392957127,113.6178560844398,120.63359495142603,,,,,,,,,,
2018-11-23,149.14458224161544,149.9627279357772,114.37263161987666,114.37263161987666,134.63868325929892,136.6342543152098,128.24303149454556,131.29301478827637,138.40394353107973,140.39768056787477,,,,,,,,,,,120.01263869150083,123.62599039757667,101.2964008897808,101.2964008897808,118.86118851632676,121.30842694436114,107.26020044808729,117.53355255883162,113.57955436462024,120.63865507181069,,,,,,,,,,
2018-11-26,149.31899093054787,149.96996398371581,114.37263161987666,114.37263161987666,134.63648027870627,136.63336709374136,128.24430809402438,131.29432174891429,138.48555673288485,140.4017666206984,,,,,,,,,,,120.29763690165325,123.71479139278796,101.2964008897808,101.2964008897808,118.91705754282546,121.36571379965389,107.27832429823154,117.55837724315768,113.72401085299184,120.69472292463912,,,,,,,,,,
2018-11-27,149.36680837793827,149.9824269588936,114.37263161987666,114.37263161987666,134.64226363291013,136.63754900440765,128.24559386246324,131.29563809657614,138.50842504725037,140.40830436378903,,,,,,,,,,,120.4292564767647,123.85262498307195,101.2964008897808,101.2964008897808,119.00369786793202,121.45888732394563,107.3014127408891,117.59000338792703,113.79846232737985,120.77819230485565,,,,,,,,,,
2018-11-28,149.67945609840083,150.05423116835982,114.37263161987666,114.37263161987666,134.64586955086318,136.64137707395008,128.24945074242714,131.29958670409295,138.65546753671902,140.4440259907159,,,,,,,,,,,120.88744968375596,124.06125939409363,101.2964008897808,101.2964008897808,119.10545255743867,121.55238848459358,107.29917541294986,117.58693857040461,114.01375855079348,120.8783460549683,,,,,,,,,,
2018-11-29,149.6570589393105,150.07656020382544,114.37263161987666,114.37263161987666,134.66008865993783,136.65142362810815,128.25202347158836,131.30222062005606,138.64648447854816,140.45588415657232,,,,,,,,,,,120.85322528214404,124.09816224806751,101.2964008897808,101.2964008897808,119.11154253995892,121.55859543546808,107.29805676420368,117.58540619048541,113.99702502822362,120.89553645590337,,,,,,,,,,
2018-11-30,149.75820236349674,150.14110754354655,114.37263161987666,114.37263161987666,134.67296913283505,136.66113177912126,128.25587473704243,131.30616347953404,138.6954172266131,140.48819778582282,,,,,,,,,,,121.04691419093572,124.26623183560415,101.2964008897808,101.2964008897808,119.21412437336438,121.67344765343972,107.34338767839226,117.64750253825018,114.11245587466772,121.00932475381295,,,,,,,,,,
2018-12-03,150.37024405605905,150.6342750061986,114.36483218147278,114.36483218147278,134.74855595948964,136.73783448601725,128.247128555541,131.29720928901133,138.97410296937343,140.7141379225056,,,,,,,,,,,121.51817022953715,124.60716852018567,101.32184721255943,101.32184721255943,119.34120983055581,121.80315481527455,107.39487946216761,117.70891561306141,114.36195481290893,121.20690926133551,,,,,,,,,,
2018-12-04,149.54944003930785,150.0873514021576,114.37172042582657,114.37172042582657,134.64230097037367,136.63001086585598,128.2548529367368,131.30511737791684,138.59898941950826,140.46292279702158,,,,,,,,,,,120.18265755562538,123.55355216431644,101.21757328081775,101.21757328081775,118.86185106916223,121.31390714040198,107.39852364135783,117.61834526592236,113.73546299844722,120.6478456079031,,,,,,,,,,
2018-12-06,149.84680164463532,150.4099037360384,114.3808941787264,114.3808941787264,134.95937098493445,136.9517617511458,128.265140255356,131.3156493581723,138.7423418865169,140.6194903106077,,,,,,,,,,,119.9916816264649,123.40287119889533,101.20463106841018,101.20463106841018,118.82260883348519,121.2738553585049,107.40398269386469,117.63039406711908,113.64798806160434,120.58045653820311,,,,,,,,,,
2018-12-07,149.19573731363553,149.94988691834158,114.39120749573992,114.39120749573992,134.8571238882239,136.84800519147709,128.27670546528668,131.32748962162182,138.4471883688716,140.4107930838699,,,,,,,,,,,118.97510934263266,122.54430451580065,101.09971928741028,101.09971928741028,118.42808126212515,120.87118889549944,107.42307808140998,117.58055840088531,113.17667663411216,120.13544882156533,,,,,,,,,,
2018-12-10,149.08164727127203,149.83950498292273,114.39120749573992,114.39120749573992,134.79115590273025,136.78106332766583,128.27670546528668,131.32748962162182,138.39425305761367,140.35911310126767,,,,,,,,,,,118.80262135358555,122.39607499569993,101.127706198066,101.127706198066,118.46901352776096,120.91296557176456,107.43304389112231,117.5914665361931,113.09988566178714,120.06836351502122,,,,,,,,,,
2018-12-11,149.11173890532785,149.8458367272335,114.38204884059391,114.38204884059391,134.75747612917527,136.74688634321433,128.26643507707814,131.31697497443025,138.40268004574693,140.3564597886837,,,,,,,,,,,119.03889043406312,122.64060775543003,101.1621151520095,101.1621151520095,118.55638965433232,121.00214422084179,107.4538438566158,117.66028155930195,113.22329809291807,120.22343690677309,,,,,,,,,,
2018-12-12,149.15438678227483,149.8004116068197,114.38090338784568,114.38090338784568,134.55215540567252,136.53853449182,128.26515058233397,131.31565993075515,138.42177951895064,140.334482776604,,,,,,,,,,,119.4073628225003,122.94051983085792,101.17278805680606,101.17278805680606,118.58914329312178,121.03557354958664,107.4214124518838,117.61766037084705,113.38144714709213,120.34866257119612,,,,,,,,,,
2018-12-13,149.13364897674978,149.80955285663552,114.39007216253223,114.39007216253223,134.63431333251458,136.62190530735302,128.2754323184542,131.32618619574396,138.41770467053692,140.34438918945054,,,,,,,,,,,119.50254257436261,123.04010880961805,101.21933006696099,101.21933006696099,118.68819407105491,121.13666769180536,107.46582323620618,117.70084705048104,113.45007279896697,120.43996639185775,,,,,,,,,,
2018-12-14,148.64961784184806,149.45829951785115,114.39579501147155,114.39579501147155,134.6262704906491,136.6137437298729,128.28184984147788,131.33275634568065,138.1965415106127,140.18336950485738,,,,,,,,,,,118.61162893216381,122.28851996144611,101.04771079914406,101.04771079914406,118.22062475122334,120.6594526683346,107.45593576863162,117.59498784216717,113.02195809451563,120.017952059986,,,,,,,,,,
2018-12-17,147.86873285847005,148.8185612280095,114.40494549944108,114.40494549944108,134.247305520179,136.2291841400565,128.29211107112857,131.34326161649787,137.8390821789536,139.88895708604326,,,,,,,,,,,117.55135082154611,121.36505163627369,100.79700027479666,100.79700027479666,117.56791567710164,119.99327855699904,107.29113349681212,117.28517253073012,112.43013291431309,119.4066916332032,,,,,,,,,,
2018-12-18,148.16417705232053,149.09443602979496,114.41056096709134,114.41056096709134,134.3967650436004,136.38085011844439,128.29840817827161,131.34970848672248,137.9801674272066,140.02205095241786,,,,,,,,,,,117.50636366915612,121.31789079014771,100.72286482309576,100.72286482309576,117.37342454692106,119.79477517938777,107.25675619229618,117.18150312524611,112.39060733930954,119.33071938894668,,,,,,,,,,
2018-12-19,147.64573886431214,148.69263660063723,114.41284663587857,114.41284663587857,134.31570718312315,136.29859560943828,128.30097129538723,131.35233256203824,137.74014392983239,139.8347746348947,,,,,,,,,,,116.81349906328033,120.75008662700672,100.65225391937341,100.65225391937341,117.12407614484732,119.5402828538629,107.2483413291003,117.11821807586932,112.05484849042622,119.01924470923066,,,,,,,,,,
2018-12-20,147.30583535811778,148.46169107219097,114.41170869931537,114.41170869931537,134.132213283473,136.11239280896373,128.29969522918816,131.35102614736297,137.58090931501363,139.72548538084487,,,,,,,,,,,116.24475597270629,120.30080252306747,100.58218907268801,100.58218907268801,116.78761371005109,119.19687937996484,107.24553106341483,117.01559692274166,111.7805933290487,118.74567926141846,,,,,,,,,,
2018-12-21,146.59666487370248,147.9217861472532,114.41857114562607,114.41857114562607,133.9944417528213,135.97258737193332,128.3073906808181,131.35890461867544,137.25385936725897,139.47560861694214,,,,,,,,,,,115.35975825638964,119.58061182517315,100.50221759564388,100.50221759564388,116.47680379918923,118.87965762777564,107.22370192286648,116.93397602283923,111.34371170100098,118.34882501464065,,,,,,,,,,
2018-12-24,145.8126105930086,147.29927122428467,114.42657257046216,114.42657257046216,133.63415933431008,135.6069861425931,128.3163633670889,131.36809070089384,136.8916158132065,139.1870004737107,,,,,,,,,,,114.02753717656114,118.40124580178522,100.18749388420179,100.18749388420179,115.63960775067524,118.0251906749714,107.01020580035652,116.54024551177815,110.58994083008682,117.56596902581072,,,,,,,,,,
2018-12-26,147.1569608883366,148.3180734623171,114.41743157765617,114.41743157765617,133.94330577725037,135.92069648142163,128.30611278518228,131.35759633105422,137.51719865000598,139.66278765175278,,,,,,,,,,,115.96554345312033,119.99351486318133,100.46036012985525,100.46036012985525,116.523637742675,118.9274577303312,107.07938616358868,116.77046779858904,111.5654786631636,118.47261141208504,,,,,,,,,,
2018-12-27,147.35032107590195,148.4968272699468,114.42772527199003,114.42772527199003,133.98202912697218,135.9599914998157,128.31765599051354,131.3694140665725,137.61373149851764,139.75323131583423,,,,,,,,,,,116.42589296698141,120.40076253101071,100.55346373406002,100.55346373406002,116.80175120787372,119.2113085267653,107.12231794178135,116.87056972531657,111.80928513354684,118.72443488615625,,,,,,,,,,
2018-12-28,147.65144597295347,148.76974755866684,114.44143422386843,114.44143422386843,134.09478367778988,136.07441063401328,128.33302901804635,131.3851527083348,137.76258847647335,139.89002812269155,,,,,,,,,,,116.47568897379348,120.45815006089585,100.57089879878114,100.57089879878114,116.81017692808294,119.21990806505158,107.13490082664241,116.88429766689545,111.8397625769529,118.759702001574,,,,,,,,,,
2018-12-31,147.88942228936386,148.96852079160345,114.44485617940543,114.44485617940543,134.17082902333343,136.15157862886355,128.33686635128328,131.38908130424795,137.87566712682303,139.98557403536708,,,,,,,,,,,116.84424489694491,120.77556797521673,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.91689374135343,112.02124313179291,118.93273271670772,,,,,,,,,,
2019-01-02,148.149878351418,149.23622187103186,114.46613335075556,114.46613335075556,134.25466197289515,136.23664919529762,128.36072627463022,131.41350868429606,138.0098939461259,140.12436606164727,,,,,,,,,,,116.77630139561492,120.69768706856128,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.89295935885904,111.98867363943825,118.88221290499439,,,,,,,,,,
2019-01-03,148.20787651839268,149.53052057416915,114.5613415909569,114.5613415909569,134.49364262501743,136.4791578932393,128.46749146798334,131.52281305698926,138.0943037014315,140.3208058280988,,,,,,,,,,,116.41191749602919,120.65550725679101,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.89269160966202,111.81395124661333,118.86130407007067,,,,,,,,,,
2019-01-04,148.28825833890838,149.17514773677917,114.46373256664393,114.46373256664393,134.24931634535358,136.2312246508281,128.35803406879452,131.41075245016404,138.07292218232888,140.0942849160282,,,,,,,,,,,117.08212207606068,120.85237205520056,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.91329776665518,112.13581787268045,118.96874932861907,,,,,,,,,,
2019-01-07,148.46595462879287,149.27301839961845,114.4303962838376,114.4303962838376,134.1772424279312,136.15808671386776,128.32065122596535,131.37248053722496,138.13554362583173,140.11984091896502,,,,,,,,,,,117.07854776767871,120.736162562028,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.90380251782267,112.13410621941249,118.9067191187464,,,,,,,,,,
2019-01-08,148.4740125987032,149.17245372133848,114.40087984261451,114.40087984261451,134.11323881879503,136.09313822629213,128.28755190023878,131.33859401558354,138.12147676905386,140.05457039265724,,,,,,,,,,,117.24291191443726,120.77934492763758,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.92106319178079,112.21281759328372,118.9367613439869,,,,,,,,,,
2019-01-09,148.67383075393101,149.2493546493602,114.41095569595711,114.41095569595711,134.10756294935447,136.08737856459777,128.29885082171916,131.35016165748758,138.22050208356907,140.09683829558026,,,,,,,,,,,117.37965755447301,120.80590951610282,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.91266814056374,112.27825700156629,118.9455711162123,,,,,,,,,,
2019-01-10,148.3539312251132,148.81702044350368,114.40750266745835,114.40750266745835,134.03161804949008,136.0103124982955,128.29497864369606,131.3461973880803,138.06971265283948,139.89181322400262,,,,,,,,,,,117.38626505159363,120.76340358045437,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.93087770973878,112.28141716694459,118.93390853188708,,,,,,,,,,
2019-01-11,148.43710745284338,148.93837608155658,114.44166665818057,114.44166665818057,134.11521865322982,136.09514728881103,128.33328966664382,131.38541955589574,138.12903274868046,139.9697389446906,,,,,,,,,,,117.34211930907202,120.73366014381894,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.92566683930501,112.26030419205766,118.916612044987,,,,,,,,,,
2019-01-14,148.3323648721793,148.9303195612794,114.436173724044,114.436173724044,134.06719469083527,136.04641435379358,128.3271299668749,131.37911336098261,138.07698339679234,139.9625941435463,,,,,,,,,,,117.1752946310071,120.62833529530108,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.89428691349013,112.18050424802826,118.84878507018732,,,,,,,,,,
2019-01-15,148.33585980917263,148.79307126413866,114.43043350319849,114.43043350319849,134.01966819920145,135.9981862336445,128.3206929632378,131.37252326712823,138.0751470165626,139.8945918211925,,,,,,,,,,,117.34872490352693,120.67943350955717,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.91140419931156,112.26352300844364,118.88265901349871,,,,,,,,,,
2019-01-16,148.45549945354568,148.85580183570633,114.42265726311045,114.42265726311045,134.0217217650266,136.0002701160424,128.31197279600434,131.36359570956665,138.1261374513558,139.9193279832379,,,,,,,,,,,117.43695632676095,120.74930773773683,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.91642494418267,112.30572700520818,118.91962865522194,,,,,,,,,,
2019-01-17,148.51467249259244,148.8385030477066,114.40408740657342,114.40408740657342,134.00276567318159,135.98103417743997,128.29114881774865,131.3422764780013,138.1424570068142,139.8998439724279,,,,,,,,,,,117.5525335441043,120.75093387027225,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.92221796978497,112.36099062845328,118.92337554193657,,,,,,,,,,
2019-01-18,148.3955103542064,148.59547279781816,114.36578726828583,114.36578726828583,133.8993684488376,135.8761105109265,128.24819957657922,131.29830578196982,138.0639134313501,139.76220877428892,,,,,,,,,,,117.64671973827186,120.63008038807837,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.9237909710407,112.40600392489671,118.8646633178488,,,,,,,,,,
2019-01-22,148.33744354891437,148.73175849661448,114.4069384827334,114.4069384827334,134.02314785327644,136.00171725748064,128.29434597481026,131.34554967253266,138.0617405423934,139.851445559581,,,,,,,,,,,117.4113190857749,120.59869598823344,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.92641046673921,112.29354670242861,118.85053226169404,,,,,,,,,,
2019-01-23,148.33106545780052,148.68360065093228,114.40006887343127,114.40006887343127,134.01045499631329,135.98883701722707,128.28664249070164,131.33766297770634,138.05462742437493,139.82460559735895,,,,,,,,,,,117.47064536820953,120.63229388293648,100.649842382033,100.649842382033,117.02928434367972,119.44353554881016,107.14359341503355,116.94052894020903,112.32191687456843,118.87426309875053,,,,,,,,,,
