date,KOSPI200/ma_down/cash,KOSPI200/ma_down/basket,KOSPI200/ma_reclaim/cash,KOSPI200/ma_reclaim/basket,KOSPI200/drawdown/cash,KOSPI200/drawdown/basket,KOSPI200/or/cash,KOSPI200/or/basket,KOSPI200/and/cash,KOSPI200/and/basket,KOSPI200/annual5_live/cash,KOSPI200/annual5_live/basket,Semi50/ma_down/cash,Semi50/ma_down/basket,Semi50/ma_reclaim/cash,Semi50/ma_reclaim/basket,Semi50/drawdown/cash,Semi50/drawdown/basket,Semi50/or/cash,Semi50/or/basket,Semi50/and/cash,Semi50/and/basket,Semi50/annual5_live/cash,Semi50/annual5_live/basket,Attack/ma_down/cash,Attack/ma_down/basket,Attack/ma_reclaim/cash,Attack/ma_reclaim/basket,Attack/drawdown/cash,Attack/drawdown/basket,Attack/or/cash,Attack/or/basket,Attack/and/cash,Attack/and/basket,Attack/annual5_live/cash,Attack/annual5_live/basket,SemiSplit/ma_down/cash,SemiSplit/ma_down/basket,SemiSplit/ma_reclaim/cash,SemiSplit/ma_reclaim/basket,SemiSplit/drawdown/cash,SemiSplit/drawdown/basket,SemiSplit/or/cash,SemiSplit/or/basket,SemiSplit/and/cash,SemiSplit/and/basket,SemiSplit/annual5_live/cash,SemiSplit/annual5_live/basket
2015-11-30,108.46827399143191,127.28784617177662,108.46827399143191,127.28784617177662,108.46827399143191,127.28784617177662,108.46827399143191,127.28784617177662,108.46827399143191,127.28784617177662,108.84215757946765,127.63806058254958,115.80174039208465,135.95036170519904,115.80174039208465,135.95036170519904,115.80174039208465,135.95036170519904,115.80174039208465,135.95036170519904,115.80174039208465,135.95036170519904,116.20090199579927,136.3244097958133,113.94148999576134,133.75276544409846,113.94148999576134,133.75276544409846,113.94148999576134,133.75276544409846,113.94148999576134,133.75276544409846,113.94148999576134,133.75276544409846,114.33423942873489,134.12076716105767,112.27684463845746,129.4808108158153,112.27684463845746,129.4808108158153,118.05241933382125,135.9299344321358,118.05241933382125,135.9299344321358,112.27684463845746,129.4808108158153,112.66385613944318,129.83705885700743
2015-12-31,108.82090745613272,128.65460695773785,108.82090745613272,128.65460695773785,108.82090745613272,128.65460695773785,108.82090745613272,128.65460695773785,108.82090745613272,128.65460695773785,109.1960065504192,129.0085818164854,116.17821516604548,137.41013676467452,116.17821516604548,137.41013676467452,116.17821516604548,137.41013676467452,116.17821516604548,137.41013676467452,116.17821516604548,137.41013676467452,116.57867445556363,137.78820121881202,114.31191704241603,135.1889436835838,114.31191704241603,135.1889436835838,114.31191704241603,135.1889436835838,114.31191704241603,135.1889436835838,114.31191704241603,135.1889436835838,114.70594331504243,135.56089684077108,112.64185987538896,130.8711186895042,112.64185987538896,130.8711186895042,118.30760958945454,137.11420811787522,118.30760958945454,137.11420811787522,112.64185987538896,130.8711186895042,113.03012956184634,131.23119196513483
2016-01-31,106.29977738673742,129.89462894779837,107.04945453341858,132.1878266731451,107.04945453341858,132.1878266731451,106.29977738673742,129.89462894779837,107.04945453341858,132.1878266731451,106.66618629797254,130.25201555074344,111.9692780287403,136.9398914377341,114.2869955132911,141.18380811461103,114.2869955132911,141.18380811461103,111.9692780287403,136.9398914377341,114.2869955132911,141.18380811461103,112.35522936620201,137.31666207871467,110.54383773824273,135.16771132053807,112.4510781257081,138.9016147835377,112.4510781257081,138.9016147835377,110.54383773824273,135.16771132053807,112.4510781257081,138.9016147835377,110.92487566913191,135.53960605989727,109.54442105421643,132.28133930357356,110.80820716507085,134.46521009178917,115.05437333085682,138.59170204247735,115.05437333085682,138.59170204247735,109.54442105421643,132.28133930357356,109.92201405616906,132.6452926007166
2016-02-29,106.53152085934036,137.21565958157572,107.04945453341858,141.14044717575877,107.04945453341858,141.14044717575877,106.53152085934036,137.21565958157572,107.04945453341858,141.14044717575877,107.56642192678,136.64421847169083,113.34928397315464,146.04722577762567,114.2869955132911,150.7456950672522,114.2869955132911,150.7456950672522,113.34928397315464,146.04722577762567,114.2869955132911,150.7456950672522,114.4432968956999,145.4486129304012,111.62591491041222,143.81437362875099,112.4510781257081,148.30893674089214,112.4510781257081,148.30893674089214,111.62591491041222,143.81437362875099,112.4510781257081,148.30893674089214,112.70503396559214,143.22256441300001,111.57166998912594,141.33659019152122,110.80820716507085,143.572069831095,116.90346159039389,148.68012241591643,117.18359044248153,148.0789255585793,111.30495650371778,141.9104133302924,112.64432449928321,140.75905065936064
2016-03-31,107.55129539729526,132.2650246339285,107.04945453341858,133.08631312472326,107.04945453341858,133.08631312472326,107.55129539729526,132.2650246339285,107.04945453341858,133.08631312472326,108.28344444912145,132.87653453739483,113.93967325216005,140.1406148063927,114.2869955132911,142.1434406463331,114.2869955132911,142.1434406463331,113.93967325216005,140.1406148063927,114.2869955132911,142.1434406463331,114.70673709968455,140.80343824923,112.32910980997048,138.15496523123778,112.4510781257081,139.84573514716183,112.4510781257081,139.84573514716183,112.32910980997048,138.15496523123778,112.4510781257081,139.84573514716183,113.08743204725327,138.80473610165924,111.72278447516182,135.57984018943526,110.80820716507085,135.37917601827962,115.73199113262213,140.0845523231795,117.34230580493224,142.0475549569318,110.18958774924464,133.70621706754292,112.4694734672105,136.22316006549872
2016-04-30,107.49355176380416,133.3422829200254,107.04945453341858,134.53056394833632,107.04945453341858,134.53056394833632,107.49355176380416,133.3422829200254,107.04945453341858,134.53056394833632,108.22530772927696,133.9587733851509,113.35781646298223,140.64160063135236,114.2869955132911,143.68597929215363,114.2869955132911,143.68597929215363,113.35781646298223,140.64160063135236,114.2869955132911,143.68597929215363,114.12096313842193,141.30679358819364,111.88380852435431,138.8066882703106,112.4510781257081,141.36333912478335,112.4510781257081,141.36333912478335,111.88380852435431,138.8066882703106,112.4510781257081,141.36333912478335,112.63912457857606,139.45952432659536,111.15224869252133,135.97256488521268,110.24234186288652,136.01005356684277,115.73199113262213,141.35771615350774,116.74307276044846,142.45901423235537,110.18958774924464,134.9214111530955,111.89512456094918,136.61774822122905
2016-05-31,107.35589758317246,135.20931980800506,107.04945453341858,137.10050427946607,107.04945453341858,137.10050427946607,107.35589758317246,135.20931980800506,107.04945453341858,137.10050427946607,108.08671647599117,135.83444227203046,114.00723415183433,143.5966685751201,114.2869955132911,146.43081572458385,114.2869955132911,146.43081572458385,114.00723415183433,143.5966685751201,114.2869955132911,146.43081572458385,114.77475283236096,144.27583812476436,112.32871937270289,141.47996090787234,112.4510781257081,144.06380611085402,112.4510781257081,144.06380611085402,112.32871937270289,141.47996090787234,112.4510781257081,144.06380611085402,113.08703897418395,142.14536990850027,111.92476273867412,138.8332280441318,110.65851804153779,138.86188825587152,116.09943446331916,144.06807103007193,117.55444333152852,145.45614276350037,110.53943422414298,137.50835804656825,112.67280163393822,139.49198509041574
2016-06-30,105.92144156264042,135.44776952167618,105.61909310934156,137.34228920994292,105.61909310934156,137.34228920994292,105.92144156264042,135.44776952167618,105.61909310934156,137.34228920994292,106.64249548134664,136.07399442651533,115.08854842504408,147.1305623289361,115.37096321420206,150.03445743988297,115.37096321420206,150.03445743988297,115.08854842504408,147.1305623289361,115.37096321420206,150.03445743988297,115.86334672173177,147.82644614537418,112.752539704159,144.15368940642202,112.87536012117627,146.78636485017222,112.87536012117627,146.78636485017222,112.752539704159,144.15368940642202,112.87536012117627,146.78636485017222,113.51372047299463,144.83167349539994,113.88815653918878,143.14980121154707,110.28146588665366,140.8391112757572,118.13606071376529,148.5474048210575,119.61659347250286,149.97863418528783,112.4785264728781,141.78373863809685,114.64931759699823,143.82904019165832
2016-07-31,106.55834087870295,135.895830028429,106.2541744221719,137.79661677782622,106.2541744221719,137.79661677782622,106.55834087870295,135.895830028429,106.2541744221719,137.79661677782622,107.28373045165343,136.52412648194849,116.71967976531712,148.8178397582637,117.00609717350068,151.75503642532698,117.00609717350068,151.75503642532698,116.71967976531712,148.8178397582637,117.00609717350068,151.75503642532698,117.50545915266424,149.52170389529815,114.12055088020135,145.51275854601946,114.24486146057606,148.17025463754433,114.24486146057606,148.17025463754433,114.12055088020135,145.51275854601946,114.24486146057606,148.17025463754433,114.89096695142119,146.19713461328294,115.94165829992866,145.37395421629887,112.26993590194706,143.02736253338645,120.26615585319372,150.8554216955803,121.77338389543827,152.30888841581114,114.5066113868525,143.98666679900182,116.71654374857836,146.06374669635053
2016-08-31,107.3160488336264,135.46629223743943,107.00971953050977,137.36107100453646,107.00971953050977,137.36107100453646,107.3160488336264,135.46629223743943,107.00971953050977,137.36107100453646,108.04659645845072,136.09260277961286,118.35919661496273,149.3796417272296,118.64963721930046,152.32792660034048,118.64963721930046,152.32792660034048,118.35919661496273,149.3796417272296,118.64963721930046,152.32792660034048,119.15601354583507,150.08616302054796,115.5256769914785,145.8097685542496,115.6515181642053,148.4726889325786,115.6515181642053,148.4726889325786,115.5256769914785,145.8097685542496,115.6515181642053,148.4726889325786,116.30557892418314,146.4955415199253,117.57024657862158,145.92275517892364,114.26510725717353,144.2530538750044,121.95548870057534,151.42491573658657,123.48388820059365,152.88386943651406,116.11504210857858,144.53023061530178,118.35601654779224,146.61515169337133
2016-09-30,107.22511722578277,134.32086982701392,106.91904748324785,136.1996274716104,106.91904748324785,136.1996274716104,107.22511722578277,134.32086982701392,106.91904748324785,136.1996274716104,107.9550458390906,134.94188465968617,119.25871496486025,149.3784201704856,119.5513628894623,152.3266809339037,119.5513628894623,152.3266809339037,119.25871496486025,149.3784201704856,119.5513628894623,152.3266809339037,120.06158762668825,150.08493568620375,116.15969294086833,145.50065410743412,116.28622474197034,148.1579291358814,116.28622474197034,148.1579291358814,116.15969294086833,145.50065410743412,116.28622474197034,148.1579291358814,116.94387504986943,146.1849732450637,118.46376898519456,145.92156189097872,115.86823654988123,145.29374436564444,122.88233851955273,151.4236774545497,124.42235370669599,152.88261922383717,116.9975051031152,144.5290487147705,119.25551072948943,146.61395274333202
2016-10-31,108.00144889127625,135.4435372558183,107.69316314153026,137.33799774701578,107.69316314153026,137.33799774701578,108.00144889127625,135.4435372558183,107.69316314153026,137.33799774701578,108.73666233626085,136.06974259333424,120.81000084363602,151.48848502607063,121.10645545517933,154.47839184127378,121.10645545517933,154.47839184127378,120.81000084363602,151.48848502607063,121.10645545517933,154.47839184127378,121.6233170610827,152.20498052121243,117.5031788576042,147.3461481211192,117.63117410689979,150.03712736339148,117.63117410689979,150.03712736339148,117.5031788576042,147.3461481211192,117.63117410689979,150.03712736339148,118.29643070149291,148.0391469920441,120.00471441654048,147.9827964325331,117.51953794728513,147.50990914766825,124.48075953685527,153.56263286548273,126.04080683497355,155.04218311188626,118.51937776099129,146.57061312518613,120.80675492841745,148.68496774448835
2016-11-30,108.59756578646652,132.61933614350832,108.28757844525248,134.474294289043,108.28757844525248,134.474294289043,108.59756578646652,132.61933614350832,108.28757844525248,134.474294289043,109.3368372617889,133.23248415952645,122.98301963167641,150.21841294956525,123.28480659514578,153.1832525317263,123.28480659514578,153.1832525317263,122.98301963167641,150.21841294956525,123.28480659514578,153.1832525317263,123.810965030555,150.92890138139023,119.25047338953381,145.6515438218272,119.38037195243659,148.31157454558434,119.38037195243659,148.31157454558434,119.25047338953381,145.6515438218272,119.38037195243659,148.31157454558434,120.05552103863175,146.33657262443984,122.16324845560635,146.74211587836558,119.97374731106923,147.10563899705727,126.7198045441741,152.27517123456383,128.30791253317366,153.7423170037992,120.65119493525678,145.3417722470525,122.97971533193086,147.43840022025785
2016-12-31,109.95718994499262,135.329051962129,109.64332161183461,137.22191113760394,109.64332161183461,137.22191113760394,109.95718994499262,135.329051962129,109.64332161183461,137.22191113760394,110.70571698097402,135.95472799198336,125.2446650618141,154.16950916696933,125.55200185735663,157.21233097666345,125.55200185735663,157.21233097666345,125.2446650618141,154.16950916696933,125.55200185735663,157.21233097666345,126.0878362937661,154.8986851092025,121.26847581266225,149.2687748600983,121.4005725690585,151.9948669893459,121.4005725690585,151.9948669893459,121.26847581266225,149.2687748600983,121.4005725690585,151.9948669893459,122.0871467880283,149.9708162351966,124.40981837581047,150.60177733794674,122.5987255652599,151.366970965702,129.0501690750955,156.2803650137808,130.6674822111686,157.78610015422163,122.86995834245883,149.16460138817075,125.24129999632673,151.3163755894022
2017-01-31,110.69804755867477,136.25708424345473,110.38206447754594,138.16292388685858,110.38206447754594,138.16292388685858,110.69804755867477,136.25708424345473,110.38206447754594,138.16292388685858,111.4516179388334,136.88705090820926,129.02032253671257,158.83562832916073,129.33692438533205,161.97054467317662,129.33692438533205,161.97054467317662,129.02032253671257,158.83562832916073,129.33692438533205,161.97054467317662,129.88891222271982,159.58687362774745,124.21458590260112,152.9130257476038,124.34989183256255,155.7056727452138,124.34989183256255,155.7056727452138,124.21458590260112,152.9130257476038,124.34989183256255,155.7056727452138,125.05314576339023,153.63220677502835,128.16030835052962,155.15991495474103,127.83738661597508,157.85116257948405,132.94054824026645,161.01037167855716,134.60661730880543,162.56167964095195,126.57402730561351,153.6792412065033,129.01685602710657,155.89614135181623
2017-02-28,111.25225801536877,136.55565716103712,110.9346929629987,138.46567296970926,110.9346929629987,138.46567296970926,111.25225801536877,136.55565716103712,110.9346929629987,138.46567296970926,112.00960115027554,137.187004238312,127.46130965646407,156.46917970075805,127.77408585692051,159.55738978270608,127.77408585692051,159.55738978270608,127.46130965646407,156.46917970075805,127.77408585692051,159.55738978270608,128.319403767189,157.2092324009011,123.24434898669153,151.2881362541093,123.37859804553565,154.051107933065,123.37859804553565,154.051107933065,123.24434898669153,151.2881362541093,123.37859804553565,154.051107933065,124.0763588781093,151.99967509611722,126.61168742378963,152.8482297756022,125.25116058772751,154.2596389766398,131.33416543995298,158.61152214318892,132.98010261697155,160.13971759211015,125.04457415439985,151.38961618098043,127.45788503431439,153.5734873367438
2017-03-31,112.22163131681263,136.63913232520852,111.90129922772141,138.5503157082347,111.90129922772141,138.5503157082347,112.22163131681263,136.63913232520852,111.90129922772141,138.5503157082347,112.98557340286078,137.2708653388995,129.571479540206,157.7918723849847,129.88943386820824,160.9061882654712,129.88943386820824,160.9061882654712,129.571479540206,157.7918723849847,129.88943386820824,160.9061882654712,130.44377972142203,158.5381810282745,125.0430823429949,152.27042803597152,125.17929074733583,155.05133928666731,125.17929074733583,155.05133928666731,125.0430823429949,152.27042803597152,125.17929074733583,155.05133928666731,125.88723529782102,152.9865867958017,127.67754388323841,152.69018106058607,127.96172619351009,156.4783553048696,132.43977718424594,158.44751404641028,134.09957037098735,159.9741293047899,126.09723816823123,151.23307570720908,128.53086504773754,153.41468868811208
2017-04-30,113.66675222210534,139.9430925199834,113.34229509407868,141.90048868052784,113.34229509407868,141.90048868052784,113.66675222210534,139.9430925199834,113.34229509407868,141.90048868052784,114.4405318828352,140.59010095803814,132.60694717715495,163.27194954808598,132.93235021282112,166.49442493690063,132.93235021282112,166.49442493690063,132.60694717715495,163.27194954808598,132.93235021282112,166.49442493690063,133.49968271173103,164.04417732707586,127.64267499890865,157.15714896787858,127.78171511821505,160.02730628817457,127.78171511821505,160.02730628817457,127.64267499890865,157.15714896787858,127.78171511821505,160.02730628817457,128.50437753569258,157.89629096908644,129.7837472668326,157.22246533066152,131.513772591019,162.40639606521484,134.62453965965048,163.15069253868123,136.3117132448524,164.72262213406634,128.1773724002516,155.72210889442457,130.65114504863885,157.96847843090998
2017-05-31,115.71293859510317,142.65406408010563,115.38264071117372,144.64937883475554,115.38264071117372,144.64937883475554,115.71293859510317,142.65406408010563,115.38264071117372,144.64937883475554,116.50064754796583,143.3136063377519,134.14228347989842,165.3860648561987,134.4714540639798,168.65026624000737,134.4714540639798,168.65026624000737,134.14228347989842,165.3860648561987,134.4714540639798,168.65026624000737,135.0453551944723,166.16829177204846,129.32551352887867,159.44446303138855,129.46638675039782,162.35639351470203,129.46638675039782,162.35639351470203,129.32551352887867,159.44446303138855,129.46638675039782,162.35639351470203,130.19857673504913,160.1943627353506,131.28639628278987,159.25824931961228,133.4930960189612,165.05003129113558,136.18323584698868,165.2632377589711,137.8899436942299,166.85552137370905,129.66142264969645,157.73846562401906,132.16383688159536,160.0139221178043
2017-06-30,116.09807208107712,143.86125728005516,115.76667484925285,145.87345715059087,115.76667484925285,145.87345715059087,116.09807208107712,143.86125728005516,115.76667484925285,145.87345715059087,116.8884028072577,144.52638083630407,137.30620649735363,170.13601064494998,137.64314100464122,173.49396103735947,137.64314100464122,173.49396103735947,137.30620649735363,170.13601064494998,137.64314100464122,173.49396103735947,138.2305783516749,170.94070339217447,131.72085861322836,163.21625869963432,131.86434106450793,166.1970733986451,131.86434106450793,166.1970733986451,131.72085861322836,163.21625869963432,131.86434106450793,166.1970733986451,132.61009254706238,163.9838979249397,134.38295942680486,163.83220209693565,138.1639980796331,171.58420927508547,139.39529742302696,170.0096559104107,141.14226023016508,171.64767046902773,132.71965864326248,162.26876968056916,135.28109562162223,164.60957808292991
2017-07-31,116.8420081848827,144.1409651215753,116.50848741766256,146.15707728992587,116.50848741766256,146.15707728992587,116.8420081848827,144.1409651215753,116.50848741766256,146.15707728992587,117.63740321187908,144.8073818701526,137.84129155027645,170.03962591223151,138.1795390981269,173.39567397279586,138.1795390981269,173.39567397279586,137.84129155027645,170.03962591223151,138.1795390981269,173.39567397279586,138.7692657003366,170.8438627883264,132.31685878863976,163.2262451503811,132.46099045802367,166.2072422317073,132.46099045802367,166.2072422317073,132.31685878863976,163.2262451503811,132.46099045802367,166.2072422317073,133.2101162582002,163.9939313439933,134.90665252700134,163.7393885711575,138.52305908960736,171.34402891165917,139.93852370537445,169.9133427596417,141.6922944617667,171.55042935718322,133.23686982679627,162.17684186390693,135.80828877666397,164.5163241613981
2017-08-31,116.71264658181242,146.13614481773936,116.37949507203467,148.1801637373739,116.37949507203467,148.1801637373739,116.71264658181242,146.13614481773936,116.37949507203467,148.1801637373739,117.50716098738364,146.81178601659573,138.24787813253477,173.08311179707616,138.58712339966723,176.4992287083357,138.58712339966723,176.4992287083357,138.24787813253477,173.08311179707616,138.58712339966723,176.4992287083357,139.1785895018552,173.90174345654776,132.57295363222738,165.9822355301516,132.71736426362463,169.0135651990509,132.71736426362463,169.0135651990509,132.57295363222738,165.9822355301516,132.71736426362463,169.0135651990509,133.46793997166915,166.76288370645432,135.30458288704048,166.67010848562398,139.2727173132136,174.56591674079374,140.35129643435667,172.95456834198134,142.11024023904153,174.62095663861302,133.6298748757508,165.07959424537978,136.20887866779913,167.46095020209634
2017-09-30,117.67556792812213,146.82103745849346,117.33966779846715,148.87463603083722,117.33966779846715,148.87463603083722,117.67556792812213,146.82103745849346,117.33966779846715,148.87463603083722,118.47663736353358,147.49984516817756,143.0756437113196,178.51054779605894,143.42673579046505,182.03378524443156,143.42673579046505,182.03378524443156,143.0756437113196,178.51054779605894,143.42673579046505,182.03378524443156,144.0388565292936,179.3548496141751,136.31859058281717,170.0802899830201,136.4670813058334,173.1864623241371,136.4670813058334,173.1864623241371,136.31859058281717,170.0802899830201,136.4670813058334,173.1864623241371,137.23886333107342,170.88021214201623,140.029565409287,171.89644938831003,145.95077441828371,182.3789690598709,145.252515657512,178.37797355270078,147.07288368418116,180.09661545013452,138.29637478111644,170.25606076023695,140.96544017774772,172.7120898431279
2017-10-31,119.56680358248889,147.80151840897113,119.22550499746465,149.86883105332367,119.22550499746465,149.86883105332367,119.56680358248889,147.80151840897113,119.22550499746465,149.86883105332367,120.38074749222451,148.48485924306235,144.74926256337878,178.9218183760904,145.10446152128586,182.45317301376568,145.10446152128586,182.45317301376568,144.74926256337878,178.9218183760904,145.10446152128586,182.45317301376568,145.723742506133,179.7680653817753,138.0622393046595,170.65812801846965,138.2126293699319,173.7748534020558,138.2126293699319,173.7748534020558,138.0622393046595,170.65812801846965,138.2126293699319,173.7748534020558,138.99428324563704,171.46076786714585,141.6675529411655,172.29248174224156,147.58100015408627,182.88135919501596,146.95159833998395,178.7889386948372,148.79326001362261,180.51154017258006,139.91408841847124,170.6483138216232,142.61437504919456,173.11000135169255
2017-11-30,118.49329162382956,144.5353609267085,118.15505733509426,146.55698954335813,118.15505733509426,146.55698954335813,118.49329162382956,144.5353609267085,118.15505733509426,146.55698954335813,119.2999276647036,145.20360111229334,142.09605107198436,173.2947935061485,142.44473933726226,176.7150883493776,142.44473933726226,176.7150883493776,142.09605107198436,173.2947935061485,142.44473933726226,176.7150883493776,143.05266908344814,174.11442635716895,135.85436647785383,165.68996462653712,136.00235152535882,168.71595655878855,136.00235152535882,168.71595655878855,135.85436647785383,165.68996462653712,136.00235152535882,168.71595655878855,136.77150529704687,166.4692381933995,139.07082828250515,166.87394705224781,144.26994227052467,176.6288661211985,144.25801868030376,173.1660928416184,146.06592323608757,174.8345191413744,137.3495042497794,165.2814876033164,140.0002954192353,167.66575597299803
2017-12-31,118.74326609554505,145.36364825400057,118.4043182648321,147.39686219726457,118.4043182648321,147.39686219726457,118.74326609554505,145.36364825400057,118.4043182648321,147.39686219726457,119.55160382277974,146.03571791684107,142.75182781098422,174.72206772430985,143.10212528110495,178.17053247702952,143.10212528110495,178.17053247702952,142.75182781098422,174.72206772430985,143.10212528110495,178.17053247702952,143.7128606378865,175.54845115803943,136.39624477351003,166.95082410995448,136.5448200845995,169.9998430893365,136.5448200845995,169.9998430893365,136.39624477351003,166.95082410995448,136.5448200845995,169.9998430893365,137.31704175720017,167.73602775513612,139.40782743433178,168.08400475328256,145.02356376069508,178.12448438159436,144.60758753338268,174.4217769547022,146.4198730388553,176.10230156056465,137.68233225553453,166.4799978587864,140.3395468740114,168.88155534011804
2018-01-31,121.09609421263104,148.4037623781064,120.75043032961004,150.47949866103707,120.75043032961004,150.47949866103707,121.09609421263104,148.4037623781064,120.75043032961004,150.47949866103707,121.9204486774482,149.08988760778857,143.96402060801506,176.39783593026283,144.31729266750958,179.87937508318407,144.31729266750958,179.87937508318407,143.96402060801506,176.39783593026283,144.31729266750958,179.87937508318407,144.9332141505337,177.23214524938405,137.9405654055321,169.0246457632622,138.09082293242383,172.11153889878872,138.09082293242383,172.11153889878872,137.9405654055321,169.0246457632622,138.09082293242383,172.11153889878872,138.87178793856327,169.81960301301763,141.4282962784427,170.7664817902322,145.89959950619524,179.3759086525703,146.7034176643764,177.20539941843222,148.54196902929056,178.91274376048474,139.67779311183313,169.1368763168117,142.37351933649134,171.57676060268398
2018-02-28,119.84687223387037,145.7233717553384,119.50477420425482,147.7616171823841,119.50477420425482,147.7616171823841,119.84687223387037,145.7233717553384,119.50477420425482,147.7616171823841,120.66272269430627,146.3971045523611,144.07814567962998,175.17137983898684,144.43169778964628,178.6287126014011,144.43169778964628,178.6287126014011,144.07814567962998,175.17137983898684,144.43169778964628,178.6287126014011,145.04810753413366,175.9998883854339,137.66683076357515,167.38004330458708,137.8167901135658,170.4369011040392,137.8167901135658,170.4369011040392,137.66683076357515,167.38004330458708,137.8167901135658,170.4369011040392,138.59620534226516,168.16726565484552,141.71035127035023,169.34348049960067,146.42467044865538,178.77682152757973,146.9959930002248,175.72874246891996,148.83821104715378,177.4218594685993,139.95635701907455,167.72745456865005,142.65745941709048,170.1470072387896
2018-03-31,118.30684456047543,143.93366738687337,118.10283381826133,146.09118416727935,117.96914247731056,145.94688006384715,118.30684456047543,143.93366738687337,117.96914247731056,145.94688006384715,119.11221137404593,144.59912572170455,142.22674707954744,173.02000919780897,144.1955733792525,178.41283622440977,142.5757560586229,176.43488066198674,142.22674707954744,173.02000919780897,142.5757560586229,176.43488066198674,143.18424496173188,173.83834240074714,135.89781731222064,165.32436211160018,137.24361679489752,169.80072498549075,136.04584969036324,168.3436770537086,135.89781731222064,165.32436211160018,136.04584969036324,168.3436770537086,136.81524946351595,166.10191617555535,139.88937873685776,167.2636853152698,146.72151173284075,179.2075279505499,145.10710017491385,173.57052656797632,146.92564579118346,175.2428495189444,138.15792324387917,165.66750663760007,140.82431658053972,168.05734352549194
2018-04-30,118.30684456047543,142.97242239357567,118.77479075133658,146.14186040994244,117.96914247731056,144.97219005354046,118.30684456047543,142.97242239357567,117.96914247731056,144.97219005354046,119.11221137404593,143.63343653891167,142.22674707954744,171.86451430491024,145.87052238962474,179.53203837669136,142.5757560586229,175.25657992972262,142.22674707954744,171.86451430491024,142.5757560586229,175.25657992972262,143.18424496173188,172.67738236054512,135.89781731222064,164.2202617420684,138.6344791193649,170.61433325953513,136.04584969036324,167.21941252506116,135.89781731222064,164.2202617420684,136.04584969036324,167.21941252506116,136.81524946351595,164.99262299766562,140.43998415578474,166.91668943465865,148.78673703334474,180.84736756161152,145.67824257616348,173.21044686746586,147.50394599869347,174.87930051083174,138.70171364378416,165.32382209994316,141.378601920328,167.70870116597507
2018-05-31,118.62246628037087,143.98464676163516,119.09166086883849,147.17652394731522,118.28386326782447,145.9985724915409,118.62246628037087,143.98464676163516,118.28386326782447,145.9985724915409,118.18157935963144,143.35617270844995,144.59820134802578,175.48841366958024,148.30273208343547,183.3176135574814,144.95302961812885,178.9520036838944,144.59820134802578,175.48841366958024,144.95302961812885,178.9520036838944,144.07096560528367,174.76256142317948,137.68790056455234,167.1079614375011,140.4606104301949,173.6144682791945,137.83788286570442,170.1598502122053,137.68790056455234,167.1079614375011,137.83788286570442,170.1598502122053,137.1834714296492,166.4072851937248,142.78164637284294,170.43625999430267,152.2470076296813,185.76804849488474,148.10724624302262,176.86272628591288,149.96339100140003,178.56676902973024,141.01439236012888,168.80980579061875,142.25414046098763,169.73388053522635
2018-06-30,119.70654349299774,147.36309256346863,119.31744192014702,149.03678267170898,119.36484602607403,149.4242729075324,119.70654349299774,147.36309256346863,119.36484602607403,149.4242729075324,119.26162735689037,146.71987203852896,145.91966784576093,179.60606168113463,147.35226178320755,184.11225809739298,146.27773885102266,183.15092113219993,145.91966784576093,179.60606168113463,146.27773885102266,183.15092113219993,145.38761375559852,178.86317808778293,138.94621461025486,171.028971096997,139.85202614163958,174.7275120401385,139.09756758257973,174.15246917901595,138.94621461025486,171.028971096997,139.09756758257973,174.15246917901595,138.43717555492364,170.31185423425558,142.90940635464776,172.72508379533156,150.48679692513852,185.40823323921674,148.2397715329731,179.23785243249452,150.0975771562206,180.96477911890807,141.1405710158582,171.07678760161102,142.38142843432766,172.0132719371675
2018-07-31,120.20950851354164,146.2701739648337,119.64277893052676,148.1445049873548,119.86637535339301,148.31606756176168,120.20950851354164,146.2701739648337,119.86637535339301,148.31606756176168,119.76272299546895,145.63172388588904,146.5327712450759,178.27401305332546,147.94819829869272,183.2525798992402,146.89234673944293,181.79258204891633,146.5327712450759,178.27401305332546,146.89234673944293,181.79258204891633,145.99848164974745,177.53663905726623,139.5300179984968,169.76053447446347,140.37156054827247,173.85409686403545,139.68200690306574,172.8608671282381,139.5300179984968,169.76053447446347,139.68200690306574,172.8608671282381,139.01884013912488,169.04873611001798,143.50986168821342,171.4440679504083,151.1612614539828,184.79192503673016,148.8626231963733,177.90853462913418,150.72823466896037,179.6226535611689,141.73359432209642,169.80799634789878,142.97966538936706,170.73753524596574
2018-08-31,121.62762107542599,147.58862786865646,121.26497295568323,149.84390895122314,121.28043997056132,149.65296279457556,121.62762107542599,147.58862786865646,121.28043997056132,149.65296279457556,121.17556482491723,146.9444229117612,148.26141955418169,179.88094399549288,149.83156942663223,185.2028545657878,148.6252369636169,183.43122875994052,148.26141955418169,179.88094399549288,148.6252369636169,183.43122875994052,147.72082694009714,179.1369234385024,141.17605476988354,171.29072640167553,142.1875633643901,175.740366334515,141.32983668881135,174.41900491467572,141.17605476988354,171.29072640167553,141.32983668881135,174.41900491467572,140.65884654109496,170.5725120105932,145.2028487083826,172.98943495551498,152.7242720490367,186.3571256356107,150.61875678813533,179.51217121236243,152.5063768946282,181.2417409142725,143.4056267015196,171.3386160881818,144.66639767943246,172.27653368817883
