date,KOSPI200 continuous,Nasdaq100 continuous,KOSPI200/Nasdaq100 50-50 continuous,KOSPI200 4-point,Nasdaq100 4-point,KOSPI200/Nasdaq100 50-50 4-point
2013-02-05,260.83140843597437,135.62510955136332,196.80135013994033,271.5417495656642,162.2629664956158,220.25317871259503
2013-02-06,260.68395955015035,135.56820964893348,196.70452804967118,271.33827820264645,162.18496050586108,220.1179359889136
2013-02-07,260.346763834335,135.61067982452346,196.60909019707378,270.8802958298686,162.2406219868073,219.97163036676102
2013-02-08,261.84861717285156,136.61024800555435,197.90185907232052,272.88906028724944,163.58372294318798,221.69857585747465
2013-02-12,261.4814289766947,136.74217883252692,197.86047531964323,272.37375433452246,163.75531912973506,221.60846163592515
2013-02-13,263.8539975118221,136.29868928661918,198.42639923086864,275.55042157120306,163.1572916570715,222.47835671632507
2013-02-14,264.13841092708697,136.28181882617054,198.52073140870272,275.92621101840837,163.1331303839196,222.61311266329753
2013-02-15,264.2689577768653,135.38127196880504,197.91234269648754,276.09563716482745,161.92029782346538,221.85207416427295
2013-02-18,264.3497801739006,133.27755174647496,196.4070715295813,276.1870075507669,159.08609156492776,219.9510432912499
2013-02-19,264.6638328476056,136.43441413841606,198.82913339662963,276.6025714808741,163.33107924127796,223.02072652850586
2013-02-20,267.7025082746167,134.7404854379552,198.73208923059633,280.67271705253484,161.0510292276167,223.1002572143155
2013-02-21,266.97482451517146,134.3991271816836,198.2100606070665,279.69098166441324,160.59038811054558,222.3901046565572
2013-02-22,267.26936557939723,135.15611437254574,198.8730554433734,280.080373111647,161.60718534773113,223.24206356171467
2013-02-25,266.5614780864903,132.03994076864373,196.33301746280324,279.11382509143766,157.41107604254012,219.9839987141222
2013-02-26,265.82677164118854,134.78509463710748,198.06130601475076,278.1226679988208,161.1022536003144,222.10874789816125
2013-02-27,266.1493981109719,135.64512462447493,198.81004648764358,278.5497497421705,162.25766363028112,223.07065195858058
2013-02-28,267.910463988415,135.02818075489046,199.02006501183138,280.90623390409803,161.4263234056195,223.4508576840176
2013-03-04,266.3002791033526,133.84236474887345,197.54809772956972,279.5396549114763,159.82564605536766,221.79947403200896
2013-03-05,266.72119424067097,137.6741682122916,200.52831467308414,279.9044336966749,164.9777293143768,225.5103875536356
2013-03-06,267.2233102255584,137.07499519459864,200.2732506469319,280.3388725263566,164.17042111558868,225.12442846666679
2013-03-07,265.24472845644897,137.48926858992763,199.8436475513746,278.64519522295006,164.72613602235432,224.8354167237535
2013-03-08,265.4414506325473,137.52439232558137,199.94260080605977,278.8176463717514,164.77191780737124,224.93569230018312
2013-03-11,265.1239271209376,138.42631312418902,200.48934030044023,278.55632128221214,165.98057283221559,225.66828206325232
2013-03-12,263.91245541020334,138.20845425160547,199.8788104086522,277.5207260834743,165.68610811864528,225.05258943096754
2013-03-13,264.68845043988546,138.35641038295284,200.276075766913,278.1901057753181,165.88364741283672,225.4555429513676
2013-03-14,264.98090995041605,139.44536234747585,201.18721538967515,278.44467507347787,167.34676823110186,226.5694398318896
2013-03-15,263.0883613062144,139.45226461593757,200.4893523801711,276.8247914991423,167.35459852993608,225.93057958148813
2013-03-18,260.87304186958573,140.54263849601563,200.4700751025262,274.93536869738136,168.81672534878498,226.19105400145241
